id,name,isin,symbol,contractSize,productType,productTypeId,tradable,category,currency,exchangeId,onlyEodPrices,orderTimeTypes,buyOrderTypes,sellOrderTypes,productBitTypes,closePrice,closePriceDate,feedQuality,orderBookDepth,vwdIdentifierType,vwdId,qualitySwitchable,qualitySwitchFree,vwdModuleId,strikePrice,expirationDate
13516378,HYBRID CAP.FD.II 05/UND.,DE000A0D2FH1,NZ8A,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],2.5,2021-04-09,R,0.0,issueid,150055560,False,False,25.0,,10-1-2098
5645226,DAIMLER INTL FIN.MTN12/22,DE000A1PGWA5,DAIE,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']",[],103.857,2021-04-09,R,0.0,issueid,150056841,False,False,25.0,,12-9-2022
876698,CRH3.50%22JUN2020,FR0010910240,CRHAW,0.01,BOND,2,True,D,EUR,710,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],102.318,2021-04-09,R,0.0,issueid,360028471,False,False,1.0,-0.0001,22-6-2020
182032,BNPPARTPFRN,FR0000140063,TPB,1.0,BOND,2,True,D,EUR,710,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],105.0,2021-04-09,R,0.0,issueid,360178803,False,False,1.0,-0.0001,
14351834,RUMAENIEN 18/30 MTN REGS,XS1768067297,,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],107.22,2021-04-09,R,0.0,issueid,600060502,False,False,25.0,,8-2-2030
11217841,OP YRITYSPK.05/UND.FLRMTN,XS0213603177,XS0213603177,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],99.955,2021-04-09,R,0.0,issueid,150083020,False,False,25.0,,10-1-2098
13703690,CRE.AGR.PUB.SEC.SCF 17/27,FR0013267473,CA5C,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],106.925,2021-04-09,R,0.0,issueid,600053161,False,False,25.0,,28-7-2027
7728535,RWE AG SUB.ANL.15/75,XS1219499032,,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']",[],106.51,2021-04-09,R,0.0,issueid,150075533,False,False,25.0,,21-4-2075
1746669,BNG FRN05OCT21,XS0671689502,XS0671689502,0.01,BOND,2,True,D,EUR,200,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],100.06,2021-04-09,R,0.0,issueid,434306,False,False,1.0,,5-10-2021
854304,NORDEA BK FRNPL,XS0200688256,XS0200688256,0.01,BOND,2,True,D,EUR,200,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],99.993,2021-04-09,R,0.0,issueid,200454,False,False,1.0,-0.0001,
16070161,SOWITEC GROUP   ANL.18/23,DE000A2NBZ21,STIA,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],103.75,2021-04-09,R,0.0,issueid,600066225,False,False,25.0,,8-11-2023
11688339,ESM 16/24 MTN,EU000A1U9951,ESMD,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],102.16,2021-04-09,R,0.0,issueid,150082584,False,False,25.0,,17-4-2024
16502563,THYSSENKRUPP MTN 19/24,DE000A2TEDB8,TKAI,0.01,BOND,2,True,C,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],102.105,2021-04-09,R,0.0,issueid,600067877,False,False,25.0,,22-2-2024
183682,"OAT3,75%25APR21",FR0010192997,ETAGN,0.01,BOND,2,True,F,EUR,710,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],99.66,2021-04-09,R,0.0,issueid,365016733,False,False,1.0,-0.0001,25-4-2021
13899780,DT.PFBR.BANK MTN R25072,DE000A13SWG1,PBBV,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],112.3,2021-04-09,R,0.0,issueid,150082222,False,False,25.0,,17-4-2035
8613387,FUERSTENBERG II 05/11UNB.,DE000A0EUBN9,F2CA,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']",[],45.25,2021-04-09,R,0.0,issueid,150055637,False,False,25.0,,
12869570,RUMAENIEN 14/24 MTN,XS1129788524,,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],109.7,2021-04-09,R,0.0,issueid,150071919,False,False,25.0,,28-10-2024
5265145,DT.BANK ANL.14/UNBEFR.,DE000DB7XHP3,ZZVD,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']",[],102.2,2021-04-09,R,0.0,issueid,150046341,False,False,25.0,,
875758,"OAT5,75%25OCT32",FR0000187635,ETAAH,0.01,BOND,2,True,D,EUR,710,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],166.589,2021-04-09,R,0.0,issueid,360179052,False,False,1.0,-0.0001,25-10-2032
18996440,K+S AG ANL.         18/24,XS1854830889,SDFE,0.01,BOND,2,True,C,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],100.145,2021-04-09,R,0.0,issueid,600063888,False,False,25.0,,4-4-2098
5590211,GRIECHENLAND 12-23 1,GR0128010676,GR0128010676,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']",[],107.166,2021-04-09,R,0.0,issueid,150047023,False,False,25.0,,24-2-2023
14115585,INMOBIL.COL.SOC.17/25 MTN,XS1725677543,XS1725677543,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],105.945,2021-04-09,R,0.0,issueid,600056367,False,False,25.0,,25-11-2025
10319060,IRLAND 09-25,IE00B4TV0D44,OIEB,0.01,BOND,2,True,B,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']",[],123.615,2021-04-09,R,0.0,issueid,150047082,False,False,25.0,,13-3-2025
13525691,LANDWIRT.R.BK 17/27 MTN,XS1615677280,LRBA,0.01,BOND,2,True,F,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],106.03,2021-04-09,R,0.0,issueid,600052487,False,False,25.0,,13-5-2027
5678793,BA-CA FINANCE 04/UND. FLR,DE000A0DD4K8,05BA,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']",[],99.9,2021-04-09,R,0.0,issueid,150055576,False,False,25.0,,
879100,BCP FRNPLD,PTBCPMOM0002,BBCP2,0.01,BOND,2,True,D,EUR,560,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],100.8,2021-04-09,R,0.0,issueid,240180645,False,False,1.0,-0.0001,
853384,OOSTNRIJK 6 1/4%27,AT0000383864,AA261,0.01,BOND,2,True,D,EUR,200,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],142.898,2021-04-09,R,0.0,issueid,13195,False,False,1.0,-0.0001,15-7-2027
14569569,"OT 2,25% 18APR34",PTOTEWOE0017,OTEW,0.01,BOND,2,True,B,EUR,560,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],121.02,2021-04-09,R,0.0,issueid,240253222,False,False,1.0,,18-4-2034
11281120,AAREAL BANK14/UNBEFR.REGS,DE000A1TNDK2,DE000A1TNDK2,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],101.675,2021-04-09,R,0.0,issueid,150057117,False,False,25.0,,10-1-2098
13706277,BUNDANL.V. 10/42,DE0001135432,BB43,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],167.662,2021-04-09,R,0.0,issueid,480012865,False,False,25.0,,4-7-2042
7920472,PAYSLOIREFRNSEP20,FR0012951135,LOIM,0.01,BOND,2,True,D,EUR,710,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],,,R,0.0,issueid,590697865,False,False,1.0,,18-9-2020
1748154,NL 2.25%15JUL22,NL0010060257,NL0010060257,0.01,BOND,2,True,F,EUR,200,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],103.67,2021-04-09,R,0.0,issueid,459821,False,False,1.0,,15-7-2022
854332,AXA FRNPL,XS0203470157,XS0203470157,0.01,BOND,2,True,B,EUR,200,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],86.5,2021-04-09,R,0.0,issueid,201861,False,False,1.0,-0.0001,
16074665,SDWORX3.8%11JUN26,BE0002655364,BE0002655364,0.01,BOND,2,True,D,EUR,320,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS']","['LIMIT', 'MARKET', 'STOPLOSS']",[],105.128,2021-04-09,R,0.0,issueid,610251019,False,False,1.0,,11-6-2026
11688404,ESM 13/23 MTN,EU000A1U9803,ESMX,0.01,BOND,2,True,A,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],107.16,2021-04-09,R,0.0,issueid,150064872,False,False,25.0,,15-11-2023
16503163,NIBC BANK 06/UND. FLR,XS0249580357,,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],93.425,2021-04-09,R,0.0,issueid,150083026,False,False,25.0,,10-1-2098
876272,"OAT4,25%25OCT23",FR0010466938,ETAHP,0.01,BOND,2,True,F,EUR,710,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],112.85,2021-04-09,R,0.0,issueid,360217067,False,False,1.0,-0.0001,25-10-2023
13905983,VOESTALPINE 17/24 MTN,AT0000A1Y3P7,VASA,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],102.495,2021-04-09,R,0.0,issueid,600051682,False,False,25.0,,27-9-2024
8613394,D.POSTBANK FDG TR.04/UND.,DE000A0DEN75,D1PA,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']",[],96.833,2021-04-09,R,0.0,issueid,150055579,False,False,25.0,,
12903606,FRESEN.FIN.IRE. 17/32 MTN,XS1554373834,,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],122.17,2021-04-09,R,0.0,issueid,150091833,False,False,25.0,,30-1-2032
5296704,NB FIN. 05/35 FLR MTN,XS0210172721,,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']",[],85.12,2021-03-22,R,0.0,issueid,150068249,False,False,25.0,,7-2-2035
875981,OAT6%25OCT25,FR0000571150,ETACU,0.01,BOND,2,True,D,EUR,710,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],130.21,2021-04-09,R,0.0,issueid,360181963,False,False,1.0,-0.0001,25-10-2025
19117137,KARLSBERG BR.ITV 20/25,DE000A254UR5,,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],106.25,2021-04-09,R,0.0,issueid,600123660,False,False,25.0,,29-9-2025
5608246,GRIECHENLAND 12-27 5,GR0128014710,GR0128014710,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']",[],119.99,2021-04-09,R,0.0,issueid,150047027,False,False,25.0,,24-2-2027
14122585,GRIECHENLAND 17-42,GR0138015814,GR0138015814,0.01,BOND,2,True,C,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],147.63,2021-04-09,R,0.0,issueid,600056431,False,False,25.0,,30-1-2042
10350405,IRLAND 2023,IE00B4S3JD47,IE00B4S3JD47,0.01,BOND,2,True,A,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']",[],108.854,2021-04-09,R,0.0,issueid,480013742,False,False,25.0,,20-3-2023
13563969,REP. FSE 17-48 O.A.T.,FR0013257524,5RFC,0.01,BOND,2,True,F,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],132.0,2021-04-09,R,0.0,issueid,600050483,False,False,25.0,,20-5-2048
5762370,BUNDANL.V.14/24,DE0001102333,BB53,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']",[],107.152,2021-04-09,R,0.0,issueid,480013672,False,False,25.0,,15-2-2024
879249,"OT 4,8% 15JUN20",PTOTECOE0029,BOTEQ,0.01,BOND,2,True,D,EUR,560,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],100.09,2021-04-09,R,0.0,issueid,240119253,False,False,1.0,-0.0001,15-6-2020
853400,"BNG CHF 3,25%37",CH0031409177,CH0031409177,0.01,BOND,2,True,D,CHF,200,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],,,R,0.0,issueid,243406,False,False,1.0,-0.0001,29-6-2037
14754472,OAT0.75%25NOV28,FR0013341682,ETANM,0.01,BOND,2,True,F,EUR,710,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],110.27,2021-04-09,R,0.0,issueid,591049488,False,False,1.0,,25-11-2028
11322295,NOVO BANCO S.A. 13/43,XS0897950878,XS0897950878,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],87.48,2021-04-09,R,0.0,issueid,150073660,False,False,25.0,,18-3-2043
13709230,NORDLB NACHRANG 2016,DE000NLB8K69,DE000NLB8K69,0.01,BOND,2,True,C,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],106.05,2021-04-09,R,0.0,issueid,150081635,False,False,25.0,,30-3-2026
8055636,BAY.LDSBK.IS 14/24,DE000BLB2VH8,DE000BLB2VH8,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']",[],105.27,2021-03-23,R,0.0,issueid,150057710,False,False,25.0,,
1759128,RBS YMKN 0%16MAR35,NL0000116796,AA36N,0.01,BOND,2,True,B,EUR,200,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],126.19,2021-04-09,R,0.0,issueid,205863,False,False,1.0,,16-3-2035
854375,SNS BK FRNJAN35,XS0209792166,XS0209792166,0.01,BOND,2,True,D,EUR,200,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],114.9,2021-04-09,R,0.0,issueid,204479,False,False,1.0,-0.0001,26-1-2035
16101236,VRANKEN3%19JUN22,BE0002652338,BE0002652338,0.01,BOND,2,True,D,EUR,320,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS']","['LIMIT', 'MARKET', 'STOPLOSS']",[],100.95,2021-04-09,R,0.0,issueid,610251208,False,False,1.0,,19-6-2022
11724572,IRLAND 2024,IE00B6X95T99,IE00B6X95T99,0.01,BOND,2,True,A,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],111.705,2021-04-09,R,0.0,issueid,150047086,False,False,25.0,,13-3-2024
16689652,CTBELGZC12NOV20D,BE0312773451,BE0312773451,0.01,BOND,2,True,A,EUR,320,False,['DAY'],['LIMIT'],['LIMIT'],[],100.003,2021-04-09,R,0.0,issueid,610254834,False,False,1.0,,12-11-2020
1524388,FRTR 3.25 10/25/21,FR0011059088,OF9J,0.01,BOND,2,True,D,EUR,194,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],102.104,2021-04-09,,,,,,,,,25-10-2021
13921758,BUNDANL.V.17/48,DE0001102432,BB64,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],127.683,2021-04-09,R,0.0,issueid,600051313,False,False,25.0,,15-8-2048
8645106,TELEFON. EUROPE 03/33 MTN,XS0162869076,TLNC,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']",[],156.02,2021-04-09,R,0.0,issueid,150049451,False,False,25.0,,14-2-2033
13004120,CFCM NORD E. 04/UND. FLR,FR0010128835,FR0010128835,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],94.35,2021-04-09,R,0.0,issueid,150079792,False,False,25.0,,10-1-2098
5348028,BUNDANL.V.14/46,DE0001102341,BB54,0.01,BOND,2,True,F,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']",[],158.492,2021-04-09,R,0.0,issueid,480013673,False,False,25.0,,15-8-2046
5608249,GRIECHENLAND 12-32 10,GR0133010232,GR0133010232,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']",[],129.58,2021-04-09,R,0.0,issueid,150047032,False,False,25.0,,24-2-2032
14122589,GRIECHENLAND 17-28,GR0124034688,GR0124034688,0.01,BOND,2,True,C,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],121.995,2021-04-09,R,0.0,issueid,600056434,False,False,25.0,,30-1-2028
10411465,BCO SANTANDER 14/UND. FLR,XS1107291541,,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']",[],102.125,2021-04-09,R,0.0,issueid,150071765,False,False,25.0,,
13564148,E.ON SE MTN 17/29,XS1616411119,,0.01,BOND,2,True,B,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT', 'TRAILINGSTOP']",[],109.67,2021-04-09,R,0.0,issueid,600052000,False,False,25.0,,22-5-2029
5882161,EVONIK IND.MTN 15/23,XS1170787797,EVKC,0.01,BOND,2,True,D,EUR,195,False,"['DAY', 'GTC']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']","['LIMIT', 'STOPLIMIT', 'TRAILINGSTOP']",[],101.759,2021-04-09,R,0.0,issueid,150072138,False,False,25.0,,23-1-2023
1538122,NEDWBK FRN27APR21,XS0611951814,XS0611951814,0.01,BOND,2,True,D,EUR,200,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],99.99,2021-04-09,R,0.0,issueid,398967,False,False,1.0,,27-4-2021
853408,HYBRAIS 6.625%54D,DE000A0AMCG6,DE000A0AMCG6,0.01,BOND,2,True,D,EUR,200,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],100.872,2021-04-09,R,0.0,issueid,193473,False,False,1.0,-0.0001,
14888216,OTRV FRN 23JUL25,PTOTVMOE0000,OTRVG,0.01,BOND,2,True,D,EUR,560,False,"['DAY', 'GTC']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']","['LIMIT', 'MARKET', 'STOPLOSS', 'STOPLIMIT']",[],105.12,2021-04-09,R,0.0,issueid,240255025,False,False,1.0,,23-7-2025
